! SNAP.TBL
!
! This table contains aviation VOR points and all VOR-relative points.
! VOR-relative points, or 'snapable' points are all points relative to
! individual VOR points located on a 16 point compass in 10nm intervals.
!
! The format for the file is given below, with the number of characters in
! parentheses.
!
!!
! Log:
! J. Wu/SAIC	        01/05   Created table
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!STID    STNM   NAME                            ST CO   LAT    LON   ELV  PRI
!(8)     (6)    (32)                            (2)(2)  (5)    (6)   (5)  (2)
FMG00040      9 50SE_FMG                         -  -   3894 -11890     0  2
FMG00041      9 60SE_FMG                         -  -   3882 -11875     0  2
FMG00042      9 70SE_FMG                         -  -   3870 -11860     0  2
FMG00043      9 20SSE_FMG                        -  -   3922 -11950     0  2
FMG00044      9 30SSE_FMG                        -  -   3907 -11941     0  2
FMG00045      9 40SSE_FMG                        -  -   3891 -11933     0  2
FMG00046      9 50SSE_FMG                        -  -   3876 -11925     0  2
FMG00047      9 60SSE_FMG                        -  -   3861 -11917     0  2
FMG00048      9 70SSE_FMG                        -  -   3845 -11909     0  2
FMG00049      9 20S_FMG                          -  -   3920 -11966     0  2
FMG00050      9 30S_FMG                          -  -   3903 -11966     0  2
FMG00051      9 40S_FMG                          -  -   3886 -11966     0  2
FMG00052      9 50S_FMG                          -  -   3870 -11966     0  2
FMG00053      9 60S_FMG                          -  -   3853 -11966     0  2
FMG00054      9 70S_FMG                          -  -   3836 -11966     0  2
FMG00055      9 80S_FMG                          -  -   3820 -11966     0  2
FMG00056      9 20SSW_FMG                        -  -   3922 -11982     0  2
FMG00057      9 30SSW_FMG                        -  -   3907 -11991     0  2
FMG00058      9 60SSW_FMG                        -  -   3861 -12015     0  2
FMG00059      9 70SSW_FMG                        -  -   3845 -12023     0  2
FMG00060      9 20SW_FMG                         -  -   3929 -11996     0  2
FMG00061      9 30SW_FMG                         -  -   3918 -12012     0  2
FMG00062      9 40SW_FMG                         -  -   3906 -12027     0  2
FMG00063      9 50SW_FMG                         -  -   3894 -12042     0  2
FMG00064      9 60SW_FMG                         -  -   3882 -12057     0  2
FMG00065      9 20WSW_FMG                        -  -   3940 -12006     0  2
FMG00066      9 30WSW_FMG                        -  -   3934 -12026     0  2
FMG00067      9 40WSW_FMG                        -  -   3927 -12046     0  2
FMG00068      9 50WSW_FMG                        -  -   3921 -12065     0  2
FMG00069      9 60WSW_FMG                        -  -   3914 -12085     0  2
FMG00070      9 20W_FMG                          -  -   3953 -12009     0  2
FMG00071      9 30W_FMG                          -  -   3953 -12031     0  2
FMG00072      9 40W_FMG                          -  -   3953 -12052     0  2
FMG00073      9 50W_FMG                          -  -   3953 -12074     0  2
FMG00074      9 60W_FMG                          -  -   3952 -12096     0  2
FMG00075      9 20WNW_FMG                        -  -   3966 -12006     0  2
FMG00076      9 30WNW_FMG                        -  -   3972 -12026     0  2
FMG00077      9 40WNW_FMG                        -  -   3978 -12046     0  2
FMG00078      9 50WNW_FMG                        -  -   3984 -12066     0  2
FMG00079      9 20NW_FMG                         -  -   3977 -11997     0  2
FMG00080      9 30NW_FMG                         -  -   3988 -12012     0  2
FMG00081      9 40NW_FMG                         -  -   4000 -12027     0  2
FMG00082      9 50NW_FMG                         -  -   4012 -12043     0  2
FMG00083      9 60NW_FMG                         -  -   4023 -12059     0  2
FMG00084      9 20NNW_FMG                        -  -   3984 -11983     0  2
FMG00085      9 30NNW_FMG                        -  -   3999 -11991     0  2
FMG00086      9 40NNW_FMG                        -  -   4015 -11999     0  2
FMG00087      9 50NNW_FMG                        -  -   4030 -12008     0  2
FMG00088      9 60NNW_FMG                        -  -   4045 -12016     0  2
FMG00089      9 70NNW_FMG                        -  -   4061 -12025     0  2
FMG00090      9 80NNW_FMG                        -  -   4076 -12033     0  2
RZS00000      9 RZS                              -  -   3451 -11977     0  1
RZS00001      9 20N_RZS                          -  -   3484 -11977     0  2
RZS00002      9 30N_RZS                          -  -   3501 -11977     0  2
RZS00003      9 20NNE_RZS                        -  -   3482 -11961     0  2
RZS00004      9 20NE_RZS                         -  -   3475 -11948     0  2
RZS00005      9 20ENE_RZS                        -  -   3464 -11940     0  2
RZS00006      9 30ENE_RZS                        -  -   3470 -11921     0  2
RZS00007      9 20E_RZS                          -  -   3451 -11937     0  2
RZS00008      9 30E_RZS                          -  -   3451 -11916     0  2
RZS00009      9 40E_RZS                          -  -   3451 -11896     0  2
RZS00010      9 20ESE_RZS                        -  -   3438 -11940     0  2
RZS00011      9 30ESE_RZS                        -  -   3432 -11921     0  2
RZS00012      9 40ESE_RZS                        -  -   3425 -11903     0  2
RZS00013      9 20SE_RZS                         -  -   3427 -11948     0  2
RZS00014      9 30SE_RZS                         -  -   3416 -11934     0  2
RZS00015      9 40SE_RZS                         -  -   3404 -11920     0  2
RZS00016      9 20SSE_RZS                        -  -   3420 -11962     0  2
RZS00017      9 30SSE_RZS                        -  -   3405 -11954     0  2
RZS00018      9 40SSE_RZS                        -  -   3389 -11946     0  2
RZS00019      9 50SSE_RZS                        -  -   3374 -11939     0  2
RZS00020      9 20S_RZS                          -  -   3418 -11977     0  2
RZS00021      9 30S_RZS                          -  -   3401 -11977     0  2
RZS00022      9 40S_RZS                          -  -   3384 -11977     0  2
RZS00023      9 50S_RZS                          -  -   3368 -11977     0  2
RZS00024      9 60S_RZS                          -  -   3351 -11977     0  2
RZS00025      9 70S_RZS                          -  -   3334 -11977     0  2
RZS00026      9 80S_RZS                          -  -   3318 -11977     0  2
RZS00027      9 20SSW_RZS                        -  -   3420 -11992     0  2
RZS00028      9 30SSW_RZS                        -  -   3405 -12000     0  2
RZS00029      9 40SSW_RZS                        -  -   3389 -12008     0  2
RZS00030      9 50SSW_RZS                        -  -   3374 -12015     0  2
RZS00031      9 60SSW_RZS                        -  -   3359 -12023     0  2
RZS00032      9 70SSW_RZS                        -  -   3343 -12030     0  2
RZS00033      9 80SSW_RZS                        -  -   3328 -12038     0  2
RZS00034      9 90SSW_RZS                        -  -   3312 -12045     0  2
RZS00035      9 100SSW_RZS                       -  -   3297 -12053     0  2
RZS00036      9 110SSW_RZS                       -  -   3281 -12060     0  2
RZS00037      9 120SSW_RZS                       -  -   3266 -12068     0  2
RZS00038      9 130SSW_RZS                       -  -   3251 -12075     0  2
RZS00039      9 140SSW_RZS                       -  -   3235 -12083     0  2
RZS00040      9 150SSW_RZS                       -  -   3220 -12090     0  2
RZS00041      9 160SSW_RZS                       -  -   3204 -12097     0  2
RZS00042      9 170SSW_RZS                       -  -   3189 -12105     0  2
RZS00043      9 180SSW_RZS                       -  -   3173 -12112     0  2
RZS00044      9 190SSW_RZS                       -  -   3158 -12119     0  2
RZS00045      9 200SSW_RZS                       -  -   3142 -12126     0  2
RZS00046      9 210SSW_RZS                       -  -   3127 -12134     0  2
RZS00047      9 220SSW_RZS                       -  -   3111 -12141     0  2
RZS00048      9 230SSW_RZS                       -  -   3096 -12148     0  2
RZS00049      9 240SSW_RZS                       -  -   3080 -12155     0  2
RZS00050      9 20SW_RZS                         -  -   3427 -12006     0  2
RZS00051      9 30SW_RZS                         -  -   3416 -12020     0  2
RZS00052      9 40SW_RZS                         -  -   3404 -12034     0  2
RZS00053      9 50SW_RZS                         -  -   3392 -12048     0  2
RZS00054      9 60SW_RZS                         -  -   3380 -12062     0  2
RZS00055      9 70SW_RZS                         -  -   3368 -12076     0  2
RZS00056      9 80SW_RZS                         -  -   3356 -12090     0  2
RZS00057      9 90SW_RZS                         -  -   3344 -12104     0  2
RZS00058      9 100SW_RZS                        -  -   3332 -12118     0  2
RZS00059      9 110SW_RZS                        -  -   3320 -12132     0  2
RZS00060      9 120SW_RZS                        -  -   3309 -12146     0  2
RZS00061      9 130SW_RZS                        -  -   3297 -12159     0  2
RZS00062      9 140SW_RZS                        -  -   3285 -12173     0  2
RZS00063      9 150SW_RZS                        -  -   3273 -12187     0  2
RZS00064      9 160SW_RZS                        -  -   3261 -12201     0  2
RZS00065      9 170SW_RZS                        -  -   3248 -12214     0  2
RZS00066      9 180SW_RZS                        -  -   3236 -12228     0  2
RZS00067      9 190SW_RZS                        -  -   3224 -12242     0  2
RZS00068      9 200SW_RZS                        -  -   3212 -12255     0  2
RZS00069      9 210SW_RZS                        -  -   3200 -12269     0  2
RZS00070      9 220SW_RZS                        -  -   3188 -12282     0  2
RZS00071      9 230SW_RZS                        -  -   3176 -12295     0  2
RZS00072      9 240SW_RZS                        -  -   3164 -12309     0  2
RZS00073      9 250SW_RZS                        -  -   3152 -12322     0  2
RZS00074      9 20WSW_RZS                        -  -   3438 -12014     0  2
RZS00075      9 30WSW_RZS                        -  -   3432 -12033     0  2
RZS00076      9 40WSW_RZS                        -  -   3425 -12051     0  2
RZS00077      9 50WSW_RZS                        -  -   3419 -12070     0  2
RZS00078      9 60WSW_RZS                        -  -   3412 -12089     0  2
RZS00079      9 70WSW_RZS                        -  -   3406 -12107     0  2
RZS00080      9 80WSW_RZS                        -  -   3399 -12125     0  2
RZS00081      9 90WSW_RZS                        -  -   3393 -12144     0  2
RZS00082      9 100WSW_RZS                       -  -   3386 -12162     0  2
RZS00083      9 110WSW_RZS                       -  -   3379 -12181     0  2
RZS00084      9 120WSW_RZS                       -  -   3373 -12199     0  2
RZS00085      9 130WSW_RZS                       -  -   3366 -12217     0  2
RZS00086      9 140WSW_RZS                       -  -   3359 -12236     0  2
RZS00087      9 150WSW_RZS                       -  -   3352 -12254     0  2
RZS00088      9 160WSW_RZS                       -  -   3345 -12272     0  2
RZS00089      9 170WSW_RZS                       -  -   3339 -12290     0  2
RZS00090      9 180WSW_RZS                       -  -   3332 -12308     0  2
RZS00091      9 190WSW_RZS                       -  -   3325 -12327     0  2
RZS00092      9 200WSW_RZS                       -  -   3318 -12345     0  2
RZS00093      9 210WSW_RZS                       -  -   3311 -12363     0  2
RZS00094      9 220WSW_RZS                       -  -   3304 -12381     0  2
RZS00095      9 230WSW_RZS                       -  -   3297 -12399     0  2
RZS00096      9 240WSW_RZS                       -  -   3290 -12417     0  2
RZS00097      9 20W_RZS                          -  -   3451 -12017     0  2
RZS00098      9 30W_RZS                          -  -   3451 -12038     0  2
RZS00099      9 40W_RZS                          -  -   3451 -12058     0  2
RZS00100      9 50W_RZS                          -  -   3451 -12078     0  2
RZS00101      9 60W_RZS                          -  -   3450 -12098     0  2
RZS00102      9 70W_RZS                          -  -   3450 -12118     0  2
RZS00103      9 80W_RZS                          -  -   3450 -12139     0  2
RZS00104      9 90W_RZS                          -  -   3450 -12159     0  2
RZS00105      9 100W_RZS                         -  -   3449 -12179     0  2
RZS00106      9 110W_RZS                         -  -   3449 -12199     0  2
RZS00107      9 120W_RZS                         -  -   3449 -12219     0  2
RZS00108      9 130W_RZS                         -  -   3448 -12240     0  2
RZS00109      9 20WNW_RZS                        -  -   3464 -12014     0  2
RZS00110      9 30WNW_RZS                        -  -   3470 -12033     0  2
RZS00111      9 40WNW_RZS                        -  -   3476 -12052     0  2
RZS00112      9 50WNW_RZS                        -  -   3483 -12071     0  2
RZS00113      9 60WNW_RZS                        -  -   3489 -12090     0  2
RZS00114      9 70WNW_RZS                        -  -   3495 -12108     0  2
RZS00115      9 80WNW_RZS                        -  -   3501 -12127     0  2
RZS00116      9 20NW_RZS                         -  -   3475 -12006     0  2
RZS00117      9 30NW_RZS                         -  -   3486 -12020     0  2
RZS00118      9 40NW_RZS                         -  -   3498 -12034     0  2
RZS00119      9 50NW_RZS                         -  -   3510 -12049     0  2
RZS00120      9 60NW_RZS                         -  -   3521 -12063     0  2
RZS00121      9 70NW_RZS                         -  -   3533 -12078     0  2
RZS00122      9 20NNW_RZS                        -  -   3482 -11993     0  2
RZS00123      9 30NNW_RZS                        -  -   3497 -12000     0  2
RZS00124      9 40NNW_RZS                        -  -   3513 -12008     0  2
CZQ00000      9 CZQ                              -  -   3688 -11982     0  1
CZQ00001      9 20N_CZQ                          -  -   3721 -11982     0  2
CZQ00002      9 30N_CZQ                          -  -   3738 -11982     0  2
CZQ00003      9 40N_CZQ                          -  -   3755 -11982     0  2
CZQ00004      9 20NNE_CZQ                        -  -   3719 -11966     0  2
CZQ00005      9 30NNE_CZQ                        -  -   3734 -11958     0  2
CZQ00006      9 40NNE_CZQ                        -  -   3750 -11950     0  2
CZQ00007      9 50NNE_CZQ                        -  -   3765 -11942     0  2
CZQ00008      9 60NNE_CZQ                        -  -   3780 -11934     0  2
CZQ00009      9 20NE_CZQ                         -  -   3712 -11952     0  2
CZQ00010      9 30NE_CZQ                         -  -   3723 -11938     0  2
CZQ00011      9 40NE_CZQ                         -  -   3735 -11923     0  2
CZQ00012      9 50NE_CZQ                         -  -   3747 -11908     0  2
CZQ00013      9 20ENE_CZQ                        -  -   3701 -11943     0  2
CZQ00014      9 30ENE_CZQ                        -  -   3707 -11924     0  2
CZQ00015      9 40ENE_CZQ                        -  -   3713 -11905     0  2
CZQ00016      9 50ENE_CZQ                        -  -   3719 -11885     0  2
CZQ00017      9 20E_CZQ                          -  -   3688 -11940     0  2
CZQ00018      9 30E_CZQ                          -  -   3688 -11920     0  2
CZQ00019      9 40E_CZQ                          -  -   3688 -11899     0  2
CZQ00020      9 50E_CZQ                          -  -   3688 -11878     0  2
CZQ00021      9 60E_CZQ                          -  -   3687 -11857     0  2
CZQ00022      9 20ESE_CZQ                        -  -   3675 -11944     0  2
CZQ00023      9 30ESE_CZQ                        -  -   3669 -11924     0  2
CZQ00024      9 40ESE_CZQ                        -  -   3662 -11905     0  2
CZQ00025      9 50ESE_CZQ                        -  -   3656 -11886     0  2
CZQ00026      9 60ESE_CZQ                        -  -   3649 -11867     0  2
CZQ00027      9 70ESE_CZQ                        -  -   3643 -11848     0  2
CZQ00028      9 20SE_CZQ                         -  -   3664 -11953     0  2
CZQ00029      9 30SE_CZQ                         -  -   3653 -11938     0  2
CZQ00030      9 40SE_CZQ                         -  -   3641 -11923     0  2
CZQ00031      9 50SE_CZQ                         -  -   3629 -11909     0  2
CZQ00032      9 20SSE_CZQ                        -  -   3657 -11966     0  2
CZQ00033      9 30SSE_CZQ                        -  -   3642 -11958     0  2
CZQ00034      9 40SSE_CZQ                        -  -   3626 -11950     0  2
CZQ00035      9 50SSE_CZQ                        -  -   3611 -11943     0  2
CZQ00036      9 20S_CZQ                          -  -   3655 -11982     0  2
CZQ00037      9 30S_CZQ                          -  -   3638 -11982     0  2
CZQ00038      9 40S_CZQ                          -  -   3621 -11982     0  2
CZQ00039      9 50S_CZQ                          -  -   3605 -11982     0  2
CZQ00040      9 20SSW_CZQ                        -  -   3657 -11998     0  2
CZQ00041      9 30SSW_CZQ                        -  -   3642 -12006     0  2
CZQ00042      9 40SSW_CZQ                        -  -   3626 -12014     0  2
CZQ00043      9 50SSW_CZQ                        -  -   3611 -12021     0  2
CZQ00044      9 60SSW_CZQ                        -  -   3596 -12029     0  2
CZQ00045      9 70SSW_CZQ                        -  -   3580 -12037     0  2
CZQ00046      9 20SW_CZQ                         -  -   3664 -12011     0  2
CZQ00047      9 30SW_CZQ                         -  -   3653 -12026     0  2
CZQ00048      9 40SW_CZQ                         -  -   3641 -12041     0  2
CZQ00049      9 50SW_CZQ                         -  -   3629 -12055     0  2
CZQ00050      9 20WSW_CZQ                        -  -   3675 -12020     0  2
CZQ00051      9 30WSW_CZQ                        -  -   3669 -12040     0  2
CZQ00052      9 40WSW_CZQ                        -  -   3662 -12059     0  2
CZQ00053      9 20W_CZQ                          -  -   3688 -12024     0  2
CZQ00054      9 30W_CZQ                          -  -   3688 -12044     0  2
CZQ00055      9 20WNW_CZQ                        -  -   3701 -12021     0  2
CZQ00056      9 30WNW_CZQ                        -  -   3707 -12040     0  2
CZQ00057      9 20NW_CZQ                         -  -   3712 -12012     0  2
CZQ00058      9 20NNW_CZQ                        -  -   3719 -11998     0  2
CZQ00059      9 30NNW_CZQ                        -  -   3734 -12006     0  2
YKM00000      9 YKM                              -  -   4657 -12045     0  1
YKM00001      9 20N_YKM                          -  -   4690 -12045     0  2
YKM00002      9 20NNE_YKM                        -  -   4688 -12026     0  2
YKM00003      9 20NE_YKM                         -  -   4681 -12011     0  2
YKM00004      9 20ENE_YKM                        -  -   4670 -12000     0  2
YKM00005      9 20E_YKM                          -  -   4657 -11997     0  2
YKM00006      9 30E_YKM                          -  -   4657 -11972     0  2
YKM00007      9 20ESE_YKM                        -  -   4644 -12000     0  2
YKM00008      9 30ESE_YKM                        -  -   4638 -11978     0  2
YKM00009      9 40ESE_YKM                        -  -   4631 -11956     0  2
YKM00010      9 50ESE_YKM                        -  -   4625 -11934     0  2
YKM00011      9 20SE_YKM                         -  -   4633 -12011     0  2
YKM00012      9 30SE_YKM                         -  -   4622 -11994     0  2
YKM00013      9 40SE_YKM                         -  -   4610 -11977     0  2
YKM00014      9 50SE_YKM                         -  -   4598 -11960     0  2
YKM00015      9 20SSE_YKM                        -  -   4626 -12027     0  2
YKM00016      9 30SSE_YKM                        -  -   4611 -12017     0  2
YKM00017      9 40SSE_YKM                        -  -   4595 -12008     0  2
YKM00018      9 50SSE_YKM                        -  -   4580 -11999     0  2
YKM00019      9 20S_YKM                          -  -   4624 -12045     0  2
YKM00020      9 30S_YKM                          -  -   4607 -12045     0  2
YKM00021      9 40S_YKM                          -  -   4590 -12045     0  2
YKM00022      9 50S_YKM                          -  -   4574 -12045     0  2
YKM00023      9 60S_YKM                          -  -   4557 -12045     0  2
YKM00024      9 70S_YKM                          -  -   4540 -12045     0  2
YKM00025      9 20SSW_YKM                        -  -   4626 -12063     0  2
YKM00026      9 30SSW_YKM                        -  -   4611 -12073     0  2
YKM00027      9 40SSW_YKM                        -  -   4595 -12082     0  2
YKM00028      9 50SSW_YKM                        -  -   4580 -12091     0  2
YKM00029      9 60SSW_YKM                        -  -   4565 -12100     0  2
YKM00030      9 70SSW_YKM                        -  -   4549 -12109     0  2
YKM00031      9 20SW_YKM                         -  -   4633 -12079     0  2
YKM00032      9 30SW_YKM                         -  -   4622 -12096     0  2
YKM00033      9 40SW_YKM                         -  -   4610 -12113     0  2
YKM00034      9 50SW_YKM                         -  -   4598 -12130     0  2
YKM00035      9 60SW_YKM                         -  -   4586 -12146     0  2
YKM00036      9 20WSW_YKM                        -  -   4644 -12090     0  2
YKM00037      9 30WSW_YKM                        -  -   4638 -12112     0  2
YKM00038      9 40WSW_YKM                        -  -   4631 -12134     0  2
YKM00039      9 50WSW_YKM                        -  -   4625 -12156     0  2
YKM00040      9 20W_YKM                          -  -   4657 -12093     0  2
YKM00041      9 30W_YKM                          -  -   4657 -12118     0  2
YKM00042      9 40W_YKM                          -  -   4657 -12142     0  2
YKM00043      9 20WNW_YKM                        -  -   4670 -12090     0  2
YKM00044      9 30WNW_YKM                        -  -   4676 -12112     0  2
YKM00045      9 20NW_YKM                         -  -   4681 -12079     0  2
YKM00046      9 30NW_YKM                         -  -   4692 -12097     0  2
YKM00047      9 20NNW_YKM                        -  -   4688 -12064     0  2
YKM00048      9 30NNW_YKM                        -  -   4703 -12073     0  2
YKM00049      9 40NNW_YKM                        -  -   4718 -12083     0  2
LKV00000      9 LKV                              -  -   4249 -12051     0  1
LKV00001      9 20N_LKV                          -  -   4282 -12051     0  2
LKV00002      9 30N_LKV                          -  -   4299 -12051     0  2
LKV00003      9 40N_LKV                          -  -   4316 -12051     0  2
LKV00004      9 20NNE_LKV                        -  -   4280 -12034     0  2
LKV00005      9 30NNE_LKV                        -  -   4295 -12025     0  2
LKV00006      9 40NNE_LKV                        -  -   4310 -12016     0  2
LKV00007      9 50NNE_LKV                        -  -   4326 -12007     0  2
LKV00008      9 60NNE_LKV                        -  -   4341 -11998     0  2
LKV00009      9 20NE_LKV                         -  -   4273 -12019     0  2
LKV00010      9 30NE_LKV                         -  -   4284 -12003     0  2
LKV00011      9 40NE_LKV                         -  -   4296 -11987     0  2
LKV00012      9 50NE_LKV                         -  -   4308 -11970     0  2
LKV00013      9 60NE_LKV                         -  -   4319 -11954     0  2
LKV00014      9 70NE_LKV                         -  -   4331 -11938     0  2
LKV00015      9 20ENE_LKV                        -  -   4262 -12009     0  2
LKV00016      9 30ENE_LKV                        -  -   4268 -11988     0  2
LKV00017      9 40ENE_LKV                        -  -   4274 -11967     0  2
LKV00018      9 50ENE_LKV                        -  -   4280 -11946     0  2
LKV00019      9 60ENE_LKV                        -  -   4287 -11925     0  2
LKV00020      9 20E_LKV                          -  -   4249 -12006     0  2
LKV00021      9 30E_LKV                          -  -   4249 -11983     0  2
LKV00022      9 40E_LKV                          -  -   4249 -11961     0  2
LKV00023      9 50E_LKV                          -  -   4248 -11938     0  2
LKV00024      9 20ESE_LKV                        -  -   4236 -12009     0  2
LKV00025      9 30ESE_LKV                        -  -   4230 -11989     0  2
LKV00026      9 40ESE_LKV                        -  -   4223 -11968     0  2
LKV00027      9 50ESE_LKV                        -  -   4217 -11947     0  2
LKV00028      9 60ESE_LKV                        -  -   4210 -11927     0  2
LKV00029      9 20SE_LKV                         -  -   4225 -12019     0  2
LKV00030      9 30SE_LKV                         -  -   4214 -12003     0  2
LKV00031      9 60SE_LKV                         -  -   4178 -11956     0  2
LKV00032      9 70SE_LKV                         -  -   4166 -11941     0  2
LKV00033      9 80SE_LKV                         -  -   4154 -11925     0  2
LKV00034      9 20SSE_LKV                        -  -   4218 -12034     0  2
LKV00035      9 30SSE_LKV                        -  -   4203 -12025     0  2
LKV00036      9 40SSE_LKV                        -  -   4187 -12017     0  2
LKV00037      9 50SSE_LKV                        -  -   4172 -12008     0  2
LKV00038      9 60SSE_LKV                        -  -   4157 -12000     0  2
LKV00039      9 70SSE_LKV                        -  -   4141 -11992     0  2
LKV00040      9 80SSE_LKV                        -  -   4126 -11983     0  2
LKV00041      9 90SSE_LKV                        -  -   4110 -11975     0  2
LKV00042      9 100SSE_LKV                       -  -   4095 -11967     0  2
LKV00043      9 20S_LKV                          -  -   4216 -12051     0  2
LKV00044      9 30S_LKV                          -  -   4199 -12051     0  2
LKV00045      9 40S_LKV                          -  -   4182 -12051     0  2
LKV00046      9 50S_LKV                          -  -   4166 -12051     0  2
LKV00047      9 60S_LKV                          -  -   4149 -12051     0  2
LKV00048      9 70S_LKV                          -  -   4132 -12051     0  2
LKV00049      9 80S_LKV                          -  -   4116 -12051     0  2
LKV00050      9 90S_LKV                          -  -   4099 -12051     0  2
LKV00051      9 100S_LKV                         -  -   4082 -12051     0  2
LKV00052      9 20SSW_LKV                        -  -   4218 -12068     0  2
LKV00053      9 30SSW_LKV                        -  -   4203 -12077     0  2
LKV00054      9 40SSW_LKV                        -  -   4187 -12085     0  2
LKV00055      9 50SSW_LKV                        -  -   4172 -12094     0  2
LKV00056      9 60SSW_LKV                        -  -   4157 -12102     0  2
LKV00057      9 70SSW_LKV                        -  -   4141 -12110     0  2
LKV00058      9 80SSW_LKV                        -  -   4126 -12119     0  2
LKV00059      9 90SSW_LKV                        -  -   4110 -12127     0  2
LKV00060      9 20SW_LKV                         -  -   4225 -12083     0  2
LKV00061      9 30SW_LKV                         -  -   4214 -12099     0  2
LKV00062      9 40SW_LKV                         -  -   4202 -12114     0  2
LKV00063      9 50SW_LKV                         -  -   4190 -12130     0  2
LKV00064      9 60SW_LKV                         -  -   4178 -12146     0  2
LKV00065      9 70SW_LKV                         -  -   4166 -12161     0  2
LKV00066      9 20WSW_LKV                        -  -   4236 -12093     0  2
LKV00067      9 30WSW_LKV                        -  -   4230 -12113     0  2
LKV00068      9 40WSW_LKV                        -  -   4223 -12134     0  2
LKV00069      9 50WSW_LKV                        -  -   4217 -12155     0  2
LKV00070      9 20W_LKV                          -  -   4249 -12096     0  2
LKV00071      9 30W_LKV                          -  -   4249 -12119     0  2
LKV00072      9 40W_LKV                          -  -   4249 -12141     0  2
LKV00073      9 50W_LKV                          -  -   4248 -12164     0  2
LKV00074      9 20WNW_LKV                        -  -   4262 -12093     0  2
LKV00075      9 30WNW_LKV                        -  -   4268 -12114     0  2
LKV00076      9 40WNW_LKV                        -  -   4274 -12135     0  2
LKV00077      9 50WNW_LKV                        -  -   4280 -12156     0  2
LKV00078      9 20NW_LKV                         -  -   4273 -12083     0  2
LKV00079      9 30NW_LKV                         -  -   4284 -12099     0  2
LKV00080      9 40NW_LKV                         -  -   4296 -12115     0  2
LKV00081      9 50NW_LKV                         -  -   4308 -12132     0  2
LKV00082      9 20NNW_LKV                        -  -   4280 -12068     0  2
LKV00083      9 30NNW_LKV                        -  -   4295 -12077     0  2
LKV00084      9 40NNW_LKV                        -  -   4310 -12086     0  2
YDC00000      9 YDC                              -  -   4947 -12052     0  1
YDC00001      9 20N_YDC                          -  -   4980 -12052     0  2
YDC00002      9 30N_YDC                          -  -   4997 -12052     0  2
YDC00003      9 40N_YDC                          -  -   5014 -12052     0  2
YDC00004      9 50N_YDC                          -  -   5030 -12052     0  2
YDC00005      9 60N_YDC                          -  -   5047 -12052     0  2
YDC00006      9 70N_YDC                          -  -   5064 -12052     0  2
YDC00007      9 80N_YDC                          -  -   5080 -12052     0  2
YDC00008      9 90N_YDC                          -  -   5097 -12052     0  2
YDC00009      9 100N_YDC                         -  -   5114 -12052     0  2
YDC00010      9 110N_YDC                         -  -   5130 -12052     0  2
YDC00011      9 120N_YDC                         -  -   5147 -12052     0  2
YDC00012      9 130N_YDC                         -  -   5164 -12052     0  2
YDC00013      9 140N_YDC                         -  -   5180 -12052     0  2
YDC00014      9 150N_YDC                         -  -   5197 -12052     0  2
YDC00015      9 160N_YDC                         -  -   5213 -12052     0  2
YDC00016      9 170N_YDC                         -  -   5230 -12052     0  2
YDC00017      9 180N_YDC                         -  -   5247 -12052     0  2
YDC00018      9 190N_YDC                         -  -   5263 -12052     0  2
YDC00019      9 200N_YDC                         -  -   5280 -12052     0  2
YDC00020      9 210N_YDC                         -  -   5297 -12052     0  2
YDC00021      9 220N_YDC                         -  -   5313 -12052     0  2
YDC00022      9 230N_YDC                         -  -   5330 -12052     0  2
YDC00023      9 240N_YDC                         -  -   5347 -12052     0  2
YDC00024      9 250N_YDC                         -  -   5363 -12052     0  2
YDC00025      9 20NNE_YDC                        -  -   4978 -12032     0  2
YDC00026      9 30NNE_YDC                        -  -   4993 -12022     0  2
YDC00027      9 40NNE_YDC                        -  -   5008 -12012     0  2
YDC00028      9 50NNE_YDC                        -  -   5024 -12002     0  2
YDC00029      9 60NNE_YDC                        -  -   5039 -11992     0  2
YDC00030      9 70NNE_YDC                        -  -   5055 -11982     0  2
YDC00031      9 80NNE_YDC                        -  -   5070 -11972     0  2
YDC00032      9 90NNE_YDC                        -  -   5085 -11961     0  2
YDC00033      9 100NNE_YDC                       -  -   5100 -11951     0  2
YDC00034      9 110NNE_YDC                       -  -   5116 -11940     0  2
YDC00035      9 120NNE_YDC                       -  -   5131 -11930     0  2
YDC00036      9 130NNE_YDC                       -  -   5146 -11919     0  2
YDC00037      9 140NNE_YDC                       -  -   5162 -11908     0  2
YDC00038      9 150NNE_YDC                       -  -   5177 -11898     0  2
YDC00039      9 160NNE_YDC                       -  -   5192 -11887     0  2
YDC00040      9 170NNE_YDC                       -  -   5207 -11876     0  2
YDC00041      9 180NNE_YDC                       -  -   5223 -11865     0  2
YDC00042      9 190NNE_YDC                       -  -   5238 -11854     0  2
YDC00043      9 200NNE_YDC                       -  -   5253 -11843     0  2
YDC00044      9 210NNE_YDC                       -  -   5268 -11831     0  2
YDC00045      9 20NE_YDC                         -  -   4970 -12016     0  2
YDC00046      9 30NE_YDC                         -  -   4982 -11997     0  2
YDC00047      9 40NE_YDC                         -  -   4994 -11979     0  2
YDC00048      9 50NE_YDC                         -  -   5006 -11960     0  2
YDC00049      9 60NE_YDC                         -  -   5017 -11942     0  2
