B00000 SWS                               6189 -15593   2
<AREA>SWS<NAT_CODE>AK09<GACC>Alaska
2664                 63.675   60.360 -152.079 -160.200   62.799 -152.081
   51.719 -177.140   51.717 -177.138   51.716 -177.140   51.721 -177.150
   51.716 -177.153   51.710 -177.148   51.712 -177.150   51.712 -177.152
   51.710 -177.155   51.709 -177.157   51.710 -177.159   51.712 -177.162
   51.712 -177.164   51.712 -177.169   51.710 -177.171   51.709 -177.172
   51.710 -177.179   51.712 -177.181   51.713 -177.183   51.717 -177.187
   51.719 -177.188   51.720 -177.187   51.723 -177.185   51.726 -177.183
   51.728 -177.183   51.730 -177.186   51.732 -177.188   51.730 -177.190
   51.727 -177.190   51.726 -177.192   51.724 -177.195   51.723 -177.196
   51.722 -177.197   51.730 -177.200   51.719 -177.208   51.709 -177.205
   51.706 -177.207   51.706 -177.208   51.707 -177.209   51.709 -177.214
   51.709 -177.214   51.709 -177.214   51.710 -177.216   51.709 -177.218
   51.705 -177.220   51.704 -177.221   51.705 -177.227   51.696 -177.247
   51.692 -177.245   51.692 -177.245   51.690 -177.249   51.688 -177.251
   51.688 -177.251   51.685 -177.262   51.682 -177.263   51.683 -177.265
   51.685 -177.268   51.687 -177.272   51.686 -177.274   51.685 -177.275
   51.684 -177.277   51.685 -177.279   51.686 -177.282   51.687 -177.283
   51.686 -177.284   51.686 -177.285   51.688 -177.287   51.691 -177.287
   51.693 -177.288   51.695 -177.288   51.698 -177.287   51.699 -177.288
   51.700 -177.290   51.700 -177.293   51.699 -177.295   51.698 -177.297
   51.697 -177.298   51.696 -177.303   51.696 -177.305   51.696 -177.308
   51.695 -177.311   51.695 -177.314   51.696 -177.316   51.697 -177.316
   51.698 -177.314   51.700 -177.310   51.701 -177.308   51.703 -177.307
   51.705 -177.307   51.706 -177.308   51.707 -177.310   51.708 -177.311
   51.709 -177.313   51.711 -177.313   51.713 -177.313   51.715 -177.313
   51.716 -177.317   51.716 -177.318   51.716 -177.324   51.716 -177.327
   51.717 -177.329   51.718 -177.331   51.722 -177.332   51.723 -177.334
   51.724 -177.338   51.726 -177.342   51.727 -177.348   51.729 -177.350
   51.733 -177.351   51.734 -177.354   51.736 -177.357   51.736 -177.359
   51.735 -177.361   51.733 -177.364   51.733 -177.369   51.732 -177.371
   51.732 -177.374   51.735 -177.377   51.735 -177.380   51.735 -177.384
   51.736 -177.387   51.734 -177.388   51.732 -177.389   51.732 -177.391
   51.732 -177.394   51.732 -177.397   51.732 -177.399   51.732 -177.401
   51.734 -177.406   51.734 -177.408   51.734 -177.410   51.734 -177.413
   51.732 -177.415   51.730 -177.415   51.729 -177.414   51.729 -177.418
   51.727 -177.419   51.726 -177.422   51.727 -177.424   51.727 -177.426
   51.727 -177.429   51.727 -177.431   51.727 -177.436   51.725 -177.441
   51.725 -177.444   51.723 -177.446   51.723 -177.446   51.723 -177.450
   51.713 -177.462   51.713 -177.465   51.710 -177.467   51.709 -177.468
   51.709 -177.473   51.706 -177.477   51.706 -177.478   51.706 -177.480
   51.708 -177.483   51.708 -177.485   51.708 -177.487   51.707 -177.488
   51.707 -177.490   51.706 -177.493   51.706 -177.496   51.709 -177.502
   51.710 -177.504   51.710 -177.507   51.710 -177.509   51.709 -177.511
   51.706 -177.515   51.705 -177.516   51.707 -177.519   51.703 -177.523
   51.703 -177.523   51.704 -177.524   51.703 -177.527   51.703 -177.529
   51.703 -177.531   51.704 -177.535   51.704 -177.537   51.704 -177.540
   51.703 -177.545   51.704 -177.549   51.705 -177.552   51.704 -177.554
   51.703 -177.557   51.702 -177.559   51.703 -177.563   51.704 -177.565
   51.705 -177.568   51.705 -177.570   51.705 -177.571   51.704 -177.575
   51.704 -177.578   51.709 -177.602   51.709 -177.607   51.707 -177.611
   51.704 -177.613   51.704 -177.617   51.697 -177.629   51.690 -177.630
   51.689 -177.631   51.688 -177.631   51.687 -177.631   51.688 -177.640
   51.678 -177.637   51.669 -177.642   51.662 -177.639   51.662 -177.640
   51.663 -177.640   51.665 -177.643   51.667 -177.646   51.667 -177.649
   51.666 -177.653   51.665 -177.656   51.665 -177.658   51.668 -177.661
   51.671 -177.659   51.673 -177.659   51.677 -177.662   51.679 -177.663
   51.680 -177.662   51.682 -177.660   51.684 -177.658   51.686 -177.658
   51.688 -177.658   51.689 -177.659   51.690 -177.662   51.690 -177.664
   51.691 -177.667   51.693 -177.670   51.694 -177.674   51.695 -177.678
   51.696 -177.679   51.699 -177.681   51.702 -177.681   51.703 -177.680
   51.705 -177.679   51.709 -177.676   51.711 -177.679   51.711 -177.681
   51.711 -177.685   51.710 -177.688   51.710 -177.690   51.710 -177.693
   51.712 -177.693   51.713 -177.691   51.715 -177.689   51.715 -177.689
   51.715 -177.681   51.722 -177.661   51.722 -177.661   51.722 -177.660
   51.723 -177.654   51.725 -177.651   51.727 -177.647   51.728 -177.645
   51.730 -177.643   51.734 -177.637   51.738 -177.635   51.724 -177.600
   51.727 -177.580   51.720 -177.559   51.719 -177.542   51.724 -177.531
   51.724 -177.517   51.728 -177.516   51.728 -177.513   51.728 -177.511
   51.728 -177.509   51.731 -177.507   51.734 -177.508   51.735 -177.508
   51.736 -177.504   51.738 -177.505   51.740 -177.506   51.742 -177.507
   51.743 -177.506   51.738 -177.502   51.736 -177.491   51.739 -177.479
   51.743 -177.471   51.744 -177.470   51.744 -177.470   51.748 -177.465
   51.748 -177.463   51.749 -177.460   51.750 -177.459   51.751 -177.458
   51.753 -177.456   51.753 -177.456   51.757 -177.443   51.753 -177.431
   51.754 -177.410   51.757 -177.404   51.757 -177.404   51.757 -177.397
   51.759 -177.394   51.761 -177.393   51.763 -177.388   51.765 -177.384
   51.767 -177.384   51.768 -177.384   51.769 -177.384   51.766 -177.376
   51.768 -177.371   51.768 -177.369   51.768 -177.366   51.771 -177.359
   51.772 -177.355   51.772 -177.351   51.773 -177.345   51.776 -177.340
   51.776 -177.340   51.777 -177.324   51.785 -177.270   51.788 -177.268
   51.788 -177.267   51.789 -177.264   51.791 -177.262   51.792 -177.259
   51.794 -177.257   51.796 -177.243   51.798 -177.239   51.798 -177.238
   51.799 -177.233   51.800 -177.231   51.802 -177.226   51.804 -177.223
   51.808 -177.216   51.808 -177.214   51.810 -177.211   51.813 -177.207
   51.817 -177.200   51.819 -177.197   51.821 -177.196   51.826 -177.193
   51.829 -177.194   51.831 -177.194   51.832 -177.196   51.833 -177.198
   51.834 -177.199   51.835 -177.199   51.841 -177.198   51.842 -177.198
   51.844 -177.196   51.846 -177.194   51.849 -177.191   51.852 -177.189
   51.855 -177.189   51.856 -177.189   51.860 -177.190   51.864 -177.192
   51.867 -177.193   51.874 -177.191   51.876 -177.191   51.878 -177.192
   51.880 -177.192   51.884 -177.189   51.887 -177.189   51.888 -177.189
   51.890 -177.189   51.892 -177.189   51.895 -177.190   51.897 -177.190
   51.900 -177.189   51.902 -177.188   51.906 -177.186   51.911 -177.185
   51.914 -177.184   51.916 -177.184   51.919 -177.186   51.920 -177.186
   51.922 -177.187   51.923 -177.189   51.924 -177.188   51.927 -177.188
1502                 60.514   60.155 -147.610 -147.909   60.505 -147.719
   60.507 -147.718   60.503 -147.712   60.508 -147.708   60.508 -147.707
   60.505 -147.705   60.507 -147.703   60.509 -147.702   60.513 -147.698
   60.514 -147.696   60.506 -147.691   60.494 -147.698   60.495 -147.688
   60.494 -147.688   60.494 -147.685   60.494 -147.685   60.481 -147.673
   60.472 -147.683   60.467 -147.683   60.466 -147.673   60.467 -147.673
   60.467 -147.673   60.467 -147.670   60.469 -147.667   60.469 -147.665
   60.469 -147.665   60.462 -147.674   60.460 -147.671   60.462 -147.664
   60.460 -147.664   60.461 -147.660   60.461 -147.657   60.465 -147.653
   60.468 -147.651   60.470 -147.651   60.475 -147.650   60.477 -147.645
   60.477 -147.640   60.479 -147.639   60.479 -147.633   60.480 -147.630
   60.477 -147.626   60.463 -147.622   60.453 -147.652   60.452 -147.648
   60.445 -147.646   60.445 -147.638   60.434 -147.639   60.438 -147.631
   60.438 -147.629   60.436 -147.629   60.437 -147.625   60.433 -147.610
   60.424 -147.610   60.418 -147.627   60.414 -147.635   60.414 -147.643
   60.411 -147.645   60.412 -147.648   60.412 -147.653   60.412 -147.654
   60.412 -147.655   60.415 -147.654   60.410 -147.678   60.390 -147.704
   60.390 -147.711   60.390 -147.713   60.390 -147.720   60.389 -147.727
   60.389 -147.732   60.387 -147.737   60.386 -147.749   60.380 -147.761
   60.382 -147.743   60.382 -147.742   60.382 -147.737   60.383 -147.731
   60.384 -147.724   60.385 -147.720   60.384 -147.717   60.374 -147.705
   60.364 -147.701   60.362 -147.693   60.364 -147.694   60.363 -147.691
   60.362 -147.687   60.365 -147.687   60.366 -147.686   60.368 -147.688
   60.371 -147.691   60.373 -147.691   60.377 -147.689   60.378 -147.687
   60.381 -147.684   60.385 -147.682   60.386 -147.680   60.387 -147.679
   60.384 -147.680   60.375 -147.668   60.380 -147.666   60.377 -147.665
   60.376 -147.665   60.374 -147.662   60.376 -147.657   60.379 -147.656
   60.382 -147.656   60.384 -147.658   60.386 -147.657   60.388 -147.653
   60.389 -147.650   60.387 -147.640   60.388 -147.637   60.387 -147.633
   60.388 -147.630   60.390 -147.628   60.386 -147.631   60.385 -147.620
   60.381 -147.617   60.367 -147.619   60.348 -147.643   60.341 -147.639
   60.332 -147.655   60.330 -147.669   60.331 -147.671   60.332 -147.671
   60.337 -147.670   60.342 -147.670   60.343 -147.672   60.343 -147.672
   60.345 -147.672   60.344 -147.676   60.345 -147.680   60.348 -147.684
   60.350 -147.686   60.349 -147.693   60.331 -147.693   60.327 -147.686
   60.324 -147.673   60.324 -147.672   60.321 -147.669   60.321 -147.667
   60.321 -147.663   60.320 -147.661   60.316 -147.663   60.305 -147.676
   60.300 -147.692   60.286 -147.702   60.278 -147.724   60.275 -147.721
   60.273 -147.720   60.273 -147.720   60.267 -147.715   60.264 -147.718
   60.257 -147.743   60.257 -147.743   60.259 -147.747   60.261 -147.748
   60.265 -147.752   60.261 -147.769   60.260 -147.764   60.259 -147.764
   60.258 -147.761   60.258 -147.757   60.257 -147.755   60.253 -147.755
   60.252 -147.750   60.251 -147.749   60.249 -147.744   60.249 -147.742
   60.248 -147.738   60.247 -147.735   60.247 -147.732   60.246 -147.731
   60.244 -147.731   60.242 -147.731   60.239 -147.732   60.238 -147.732
   60.236 -147.732   60.235 -147.730   60.234 -147.728   60.235 -147.723
   60.236 -147.720   60.236 -147.718   60.236 -147.717   60.237 -147.716
   60.237 -147.716   60.239 -147.712   60.241 -147.709   60.243 -147.700
   60.244 -147.698   60.243 -147.697   60.218 -147.707   60.214 -147.711
   60.211 -147.711   60.210 -147.712   60.201 -147.721   60.196 -147.738
   60.202 -147.754   60.203 -147.755   60.211 -147.754   60.209 -147.759
   60.197 -147.760   60.195 -147.757   60.194 -147.757   60.191 -147.754
   60.189 -147.747   60.188 -147.745   60.185 -147.742   60.181 -147.745
   60.180 -147.745   60.178 -147.748   60.174 -147.749   60.172 -147.750
   60.171 -147.750   60.157 -147.757   60.155 -147.763   60.156 -147.764
   60.156 -147.764   60.156 -147.763   60.158 -147.763   60.159 -147.772
   60.161 -147.778   60.161 -147.782   60.167 -147.793   60.169 -147.794
   60.169 -147.794   60.173 -147.793   60.175 -147.791   60.177 -147.785
   60.179 -147.781   60.181 -147.779   60.183 -147.779   60.184 -147.781
   60.186 -147.780   60.186 -147.786   60.186 -147.791   60.185 -147.798
   60.183 -147.803   60.183 -147.806   60.180 -147.814   60.180 -147.818
   60.182 -147.822   60.186 -147.827   60.189 -147.831   60.189 -147.833
   60.189 -147.833   60.193 -147.840   60.193 -147.841   60.195 -147.838
   60.196 -147.834   60.197 -147.828   60.201 -147.825   60.203 -147.825
   60.204 -147.824   60.205 -147.822   60.206 -147.819   60.205 -147.815
   60.205 -147.815   60.204 -147.814   60.205 -147.811   60.204 -147.809
   60.204 -147.805   60.203 -147.801   60.203 -147.796   60.202 -147.791
   60.203 -147.788   60.204 -147.786   60.206 -147.786   60.206 -147.785
   60.209 -147.786   60.210 -147.805   60.211 -147.806   60.211 -147.807
   60.213 -147.807   60.217 -147.806   60.220 -147.803   60.223 -147.799
   60.225 -147.790   60.227 -147.783   60.227 -147.779   60.228 -147.782
   60.230 -147.771   60.233 -147.768   60.231 -147.785   60.231 -147.786
   60.233 -147.787   60.237 -147.785   60.237 -147.790   60.241 -147.786
   60.244 -147.805   60.229 -147.817   60.217 -147.848   60.216 -147.860
   60.216 -147.860   60.217 -147.862   60.219 -147.863   60.222 -147.864
   60.225 -147.865   60.227 -147.862   60.227 -147.863   60.235 -147.854
   60.229 -147.870   60.219 -147.879   60.226 -147.884   60.227 -147.896
   60.233 -147.896   60.225 -147.904   60.228 -147.909   60.230 -147.906
   60.234 -147.903   60.236 -147.901   60.239 -147.900   60.240 -147.895
   60.241 -147.890   60.243 -147.889   60.245 -147.889   60.248 -147.887
   60.248 -147.905   60.250 -147.906   60.251 -147.906   60.256 -147.904
   60.261 -147.903   60.262 -147.902   60.263 -147.898   60.263 -147.894
   60.262 -147.889   60.264 -147.884   60.263 -147.882   60.262 -147.879
   60.259 -147.877   60.258 -147.875   60.258 -147.872   60.258 -147.870
   60.259 -147.868   60.261 -147.865   60.261 -147.863   60.262 -147.861
   60.264 -147.855   60.266 -147.850   60.267 -147.848   60.270 -147.846
   60.271 -147.849   60.272 -147.849   60.273 -147.860   60.267 -147.869
   60.272 -147.879   60.270 -147.888   60.270 -147.887   60.271 -147.884
   60.273 -147.883   60.278 -147.886   60.278 -147.885   60.282 -147.890
   60.279 -147.898   60.279 -147.898   60.281 -147.898   60.284 -147.895
   60.288 -147.890   60.291 -147.884   60.291 -147.882   60.290 -147.881
   60.291 -147.880   60.290 -147.876   60.291 -147.874   60.293 -147.872
   60.294 -147.870   60.292 -147.865   60.294 -147.861   60.297 -147.861
   60.300 -147.860   60.300 -147.859   60.301 -147.856   60.301 -147.855
   60.298 -147.850   60.297 -147.850   60.296 -147.850   60.286 -147.856
   60.286 -147.852   60.284 -147.851   60.283 -147.849   60.284 -147.843
   60.285 -147.837   60.287 -147.837   60.291 -147.838   60.294 -147.838
   60.296 -147.834   60.298 -147.829   60.299 -147.827   60.298 -147.823
   60.296 -147.822   60.290 -147.820   60.290 -147.820   60.287 -147.820
   60.287 -147.819   60.285 -147.819   60.285 -147.816   60.284 -147.816
   60.283 -147.815   60.282 -147.811   60.283 -147.810   60.286 -147.803
   60.287 -147.802   60.290 -147.803   60.293 -147.805   60.294 -147.805
   60.301 -147.805   60.304 -147.801   60.306 -147.796   60.306 -147.790
   60.310 -147.781   60.311 -147.776   60.312 -147.771   60.312 -147.767
   60.311 -147.762   60.313 -147.758   60.314 -147.761   60.314 -147.758
   60.317 -147.767   60.318 -147.766   60.320 -147.762   60.321 -147.754
   60.320 -147.747   60.319 -147.740   60.318 -147.737   60.317 -147.730
   60.319 -147.728   60.321 -147.730   60.321 -147.731   60.322 -147.730
   60.322 -147.734   60.323 -147.733   60.324 -147.735   60.325 -147.734
   60.327 -147.735   60.328 -147.739   60.331 -147.745   60.331 -147.745
   60.332 -147.746   60.338 -147.755   60.340 -147.755   60.343 -147.757
   60.345 -147.758   60.348 -147.759   60.347 -147.762   60.346 -147.763
   60.351 -147.763   60.334 -147.775   60.331 -147.784   60.331 -147.784
   60.331 -147.784   60.314 -147.839   60.314 -147.840   60.314 -147.841
   60.318 -147.855   60.316 -147.863   60.322 -147.870   60.319 -147.878
   60.319 -147.879   60.320 -147.879   60.322 -147.880   60.324 -147.879
   60.326 -147.874   60.326 -147.874   60.326 -147.872   60.328 -147.875
   60.328 -147.875   60.331 -147.877   60.332 -147.875   60.333 -147.874
   60.335 -147.873   60.339 -147.868   60.342 -147.864   60.343 -147.859
   60.344 -147.856   60.343 -147.853   60.343 -147.847   60.342 -147.840
   60.341 -147.839   60.340 -147.837   60.339 -147.836   60.339 -147.834
   60.335 -147.831   60.333 -147.831   60.331 -147.829   60.332 -147.825
   60.334 -147.823   60.334 -147.822   60.334 -147.822   60.335 -147.821
   60.337 -147.819   60.337 -147.815   60.336 -147.813   60.337 -147.809
   60.337 -147.808   60.337 -147.806   60.338 -147.805   60.338 -147.805
   60.339 -147.803   60.340 -147.803   60.342 -147.804   60.343 -147.804
   60.344 -147.818   60.345 -147.818   60.347 -147.818   60.347 -147.820
   60.348 -147.820   60.350 -147.824   60.352 -147.824   60.354 -147.823
   60.356 -147.823   60.356 -147.826   60.357 -147.826   60.357 -147.836
   60.356 -147.837   60.356 -147.838   60.354 -147.841   60.354 -147.864
   60.357 -147.866   60.358 -147.865   60.359 -147.865   60.360 -147.866
   60.362 -147.863   60.363 -147.861   60.363 -147.858   60.363 -147.857
   60.362 -147.854   60.361 -147.853   60.360 -147.849   60.362 -147.845
   60.365 -147.844   60.366 -147.844   60.366 -147.844   60.366 -147.844
   60.367 -147.843   60.368 -147.845   60.369 -147.847   60.370 -147.857
   60.371 -147.858   60.373 -147.856   60.374 -147.853   60.375 -147.850
   60.375 -147.845   60.376 -147.840   60.376 -147.838   60.376 -147.822
   60.375 -147.821   60.375 -147.821   60.373 -147.820   60.370 -147.820
   60.369 -147.818   60.370 -147.815   60.371 -147.809   60.372 -147.808
   60.374 -147.804   60.374 -147.801   60.375 -147.799   60.375 -147.799
   60.376 -147.798   60.375 -147.794   60.376 -147.793   60.377 -147.792
   60.380 -147.791   60.382 -147.789   60.382 -147.789   60.380 -147.784
   60.381 -147.783   60.380 -147.781   60.380 -147.778   60.382 -147.775
   60.383 -147.777   60.386 -147.778   60.387 -147.779   60.389 -147.779
   60.390 -147.779   60.391 -147.777   60.392 -147.774   60.394 -147.772
   60.396 -147.770   60.398 -147.769   60.401 -147.767   60.402 -147.763
   60.403 -147.759   60.407 -147.762   60.409 -147.762   60.411 -147.761
   60.412 -147.765   60.412 -147.765   60.414 -147.765   60.410 -147.770
   60.408 -147.773   60.406 -147.774   60.394 -147.788   60.392 -147.791
   60.394 -147.794   60.396 -147.792   60.397 -147.791   60.399 -147.792
   60.400 -147.794   60.401 -147.794   60.404 -147.794   60.403 -147.797
   60.400 -147.798   60.400 -147.798   60.407 -147.798   60.397 -147.804
   60.397 -147.809   60.391 -147.816   60.390 -147.817   60.385 -147.846
   60.388 -147.848   60.389 -147.846   60.392 -147.844   60.395 -147.842
   60.399 -147.840   60.401 -147.837   60.401 -147.835   60.401 -147.829
   60.402 -147.829   60.402 -147.829   60.402 -147.825   60.404 -147.828
   60.406 -147.831   60.407 -147.830   60.411 -147.830   60.417 -147.828
   60.420 -147.824   60.422 -147.820   60.425 -147.818   60.427 -147.816
   60.427 -147.817   60.429 -147.815   60.427 -147.824   60.430 -147.825
   60.433 -147.825   60.433 -147.824   60.433 -147.816   60.437 -147.821
   60.440 -147.819   60.442 -147.814   60.442 -147.810   60.443 -147.802
   60.444 -147.800   60.444 -147.799   60.444 -147.800   60.445 -147.799
   60.449 -147.802   60.451 -147.801   60.452 -147.799   60.453 -147.794
   60.455 -147.795   60.457 -147.793   60.459 -147.789   60.462 -147.787
   60.466 -147.787   60.470 -147.789   60.471 -147.789   60.473 -147.784
   60.474 -147.786   60.476 -147.788   60.478 -147.787   60.480 -147.776
   60.483 -147.775   60.483 -147.774   60.478 -147.766   60.474 -147.765
   60.441 -147.786   60.442 -147.781   60.437 -147.778   60.418 -147.785
   60.422 -147.782   60.419 -147.782   60.417 -147.777   60.422 -147.772
   60.427 -147.768   60.430 -147.764   60.430 -147.755   60.430 -147.751
   60.431 -147.749   60.433 -147.748   60.435 -147.748   60.438 -147.747
   60.439 -147.744   60.440 -147.741   60.440 -147.738   60.439 -147.735
   60.440 -147.732   60.440 -147.732   60.429 -147.737   60.431 -147.732
   60.430 -147.734   60.429 -147.731   60.430 -147.726   60.432 -147.721
   60.432 -147.718   60.432 -147.717   60.428 -147.714   60.429 -147.711
   60.428 -147.710   60.429 -147.706   60.431 -147.705   60.433 -147.704
   60.436 -147.707   60.438 -147.709   60.440 -147.706   60.442 -147.703
   60.443 -147.705   60.445 -147.708   60.447 -147.707   60.451 -147.704
   60.453 -147.704   60.455 -147.705   60.455 -147.708   60.456 -147.708
   60.456 -147.709   60.458 -147.712   60.464 -147.710   60.465 -147.707
   60.465 -147.706   60.459 -147.697   60.461 -147.696   60.461 -147.693
   60.464 -147.691   60.467 -147.693   60.469 -147.698   60.471 -147.705
   60.471 -147.708   60.472 -147.709   60.471 -147.716   60.471 -147.717
   60.472 -147.722   60.473 -147.723   60.475 -147.722   60.476 -147.719
   60.476 -147.715   60.476 -147.711   60.477 -147.707   60.479 -147.708
   60.480 -147.710   60.480 -147.716   60.482 -147.716   60.484 -147.717
   60.486 -147.718   60.488 -147.716   60.489 -147.715   60.491 -147.716
   60.493 -147.717   60.495 -147.716   60.496 -147.716   60.498 -147.717
   60.501 -147.719   60.505 -147.719
1346                 55.291   54.868 -159.811 -160.252   55.262 -159.852
   55.253 -159.847   55.252 -159.846   55.248 -159.846   55.241 -159.849
   55.237 -159.853   55.234 -159.854   55.231 -159.857   55.230 -159.859
   55.229 -159.861   55.230 -159.864   55.234 -159.864   55.235 -159.867
   55.234 -159.870   55.234 -159.873   55.233 -159.875   55.231 -159.878
   55.230 -159.883   55.229 -159.885   55.230 -159.888   55.230 -159.894
   55.231 -159.899   55.232 -159.902   55.229 -159.903   55.227 -159.906
   55.221 -159.906   55.218 -159.896   55.211 -159.899   55.208 -159.879
   55.200 -159.892   55.194 -159.894   55.189 -159.898   55.181 -159.895
   55.174 -159.903   55.160 -159.897   55.157 -159.899   55.155 -159.901
   55.153 -159.905   55.153 -159.907   55.152 -159.909   55.151 -159.911
   55.148 -159.910   55.148 -159.910   55.148 -159.911   55.144 -159.907
   55.147 -159.896   55.145 -159.886   55.144 -159.885   55.138 -159.886
   55.138 -159.886   55.136 -159.886   55.134 -159.884   55.132 -159.882
   55.131 -159.881   55.131 -159.881   55.129 -159.879   55.132 -159.877
   55.132 -159.875   55.134 -159.873   55.136 -159.872   55.138 -159.868
   55.142 -159.865   55.144 -159.863   55.148 -159.862   55.149 -159.862
   55.151 -159.860   55.175 -159.861   55.176 -159.859   55.180 -159.847
   55.177 -159.828   55.179 -159.813   55.178 -159.811   55.176 -159.813
   55.175 -159.815   55.173 -159.817   55.172 -159.820   55.170 -159.823
   55.169 -159.824   55.168 -159.826   55.166 -159.828   55.165 -159.827
   55.164 -159.826   55.164 -159.822   55.161 -159.817   55.161 -159.817
   55.159 -159.817   55.157 -159.819   55.155 -159.822   55.152 -159.825
   55.151 -159.826   55.150 -159.829   55.148 -159.830   55.147 -159.831
   55.145 -159.829   55.145 -159.829   55.145 -159.829   55.145 -159.828
   55.144 -159.827   55.144 -159.825   55.144 -159.823   55.142 -159.822
   55.139 -159.823   55.137 -159.825   55.135 -159.828   55.132 -159.828
   55.131 -159.830   55.128 -159.831   55.128 -159.832   55.127 -159.840
   55.128 -159.846   55.129 -159.846   55.128 -159.842   55.131 -159.844
   55.131 -159.843   55.133 -159.844   55.135 -159.846   55.136 -159.847
   55.138 -159.851   55.138 -159.856   55.139 -159.858   55.137 -159.864
   55.110 -159.849   55.110 -159.849   55.107 -159.851   55.096 -159.866
   55.096 -159.866   55.095 -159.868   55.095 -159.868   55.099 -159.875
   55.101 -159.880   55.102 -159.883   55.104 -159.884   55.107 -159.886
   55.107 -159.886   55.107 -159.886   55.108 -159.888   55.108 -159.888
   55.108 -159.893   55.108 -159.896   55.110 -159.898   55.110 -159.900
   55.110 -159.903   55.110 -159.903   55.111 -159.903   55.110 -159.910
   55.110 -159.911   55.112 -159.912   55.113 -159.912   55.115 -159.913
   55.117 -159.917   55.118 -159.917   55.124 -159.924   55.125 -159.925
   55.126 -159.926   55.128 -159.929   55.129 -159.933   55.129 -159.935
   55.129 -159.937   55.129 -159.942   55.125 -159.949   55.119 -159.946
   55.119 -159.946   55.118 -159.945   55.116 -159.945   55.102 -159.947
   55.102 -159.947   55.101 -159.951   55.101 -159.954   55.102 -159.957
   55.104 -159.961   55.104 -159.964   55.104 -159.968   55.104 -159.968
   55.106 -159.973   55.100 -159.975   55.085 -159.958   55.086 -159.954
   55.086 -159.953   55.086 -159.949   55.087 -159.947   55.088 -159.946
   55.089 -159.942   55.081 -159.938   55.078 -159.937   55.076 -159.937
   55.074 -159.936   55.073 -159.934   55.067 -159.931   55.067 -159.931
   55.066 -159.938   55.066 -159.943   55.067 -159.949   55.067 -159.957
   55.067 -159.962   55.068 -159.969   55.068 -159.970   55.068 -159.971
   55.068 -159.976   55.069 -159.978   55.070 -159.980   55.071 -159.987
   55.073 -159.993   55.078 -159.999   55.077 -160.002   55.077 -160.003
   55.077 -160.007   55.074 -160.013   55.071 -160.017   55.069 -160.018
   55.067 -160.019   55.065 -160.016   55.063 -160.014   55.063 -160.014
   55.059 -160.010   55.061 -160.000   55.060 -159.999   55.059 -159.999
   55.057 -160.000   55.056 -159.999   55.054 -159.996   55.053 -159.995
   55.047 -159.991   55.045 -159.994   55.045 -159.994   55.043 -159.999
   55.041 -160.000   55.040 -160.002   55.038 -160.005   55.036 -160.008
   55.034 -160.011   55.033 -160.014   55.031 -160.018   55.028 -160.024
   55.028 -160.029   55.029 -160.028   55.031 -160.031   55.032 -160.032
   55.032 -160.036   55.031 -160.040   55.030 -160.042   55.029 -160.044
   55.026 -160.044   55.026 -160.046   55.022 -160.045   55.020 -160.046
   55.017 -160.051   55.013 -160.046   55.011 -160.047   55.011 -160.047
   55.009 -160.050   55.008 -160.054   55.006 -160.055   55.005 -160.057
   55.004 -160.061   55.003 -160.066   55.003 -160.069   55.001 -160.072
   54.999 -160.076   54.996 -160.079   54.995 -160.080   54.993 -160.085
   54.992 -160.089   54.991 -160.095   54.990 -160.100   54.989 -160.106
   54.989 -160.110   54.988 -160.113   54.986 -160.113   54.984 -160.113
   54.982 -160.113   54.981 -160.113   54.979 -160.114   54.976 -160.115
   54.974 -160.118   54.970 -160.123   54.968 -160.124   54.966 -160.124
   54.962 -160.123   54.959 -160.123   54.955 -160.123   54.952 -160.122
   54.950 -160.124   54.948 -160.126   54.947 -160.129   54.946 -160.134
   54.946 -160.138   54.947 -160.142   54.947 -160.146   54.947 -160.149
   54.946 -160.154   54.945 -160.158   54.943 -160.164   54.942 -160.169
   54.940 -160.173   54.939 -160.175   54.937 -160.177   54.935 -160.178
   54.934 -160.179   54.933 -160.180   54.931 -160.185   54.924 -160.187
   54.912 -160.181   54.908 -160.186   54.906 -160.184   54.905 -160.185
   54.904 -160.188   54.899 -160.196   54.897 -160.199   54.895 -160.200
   54.891 -160.201   54.891 -160.201   54.888 -160.207   54.880 -160.203
   54.879 -160.200   54.879 -160.200   54.878 -160.204   54.876 -160.207
   54.874 -160.209   54.873 -160.211   54.871 -160.213   54.869 -160.215
   54.868 -160.218   54.870 -160.220   54.872 -160.220   54.873 -160.221
   54.876 -160.223   54.878 -160.227   54.880 -160.228   54.882 -160.229
   54.886 -160.230   54.891 -160.232   54.894 -160.236   54.895 -160.239
   54.895 -160.243   54.897 -160.244   54.898 -160.245   54.901 -160.245
   54.903 -160.248   54.903 -160.252   54.904 -160.252   54.906 -160.251
   54.907 -160.250   54.908 -160.247   54.909 -160.246   54.912 -160.247
   54.914 -160.247   54.915 -160.248   54.921 -160.249   54.924 -160.248
   54.924 -160.248   54.924 -160.248   54.925 -160.248   54.926 -160.248
   54.928 -160.244   54.930 -160.244   54.930 -160.239   54.937 -160.231
   54.935 -160.220   54.937 -160.215   54.929 -160.196   54.935 -160.183
   54.946 -160.174   54.947 -160.176   54.949 -160.176   54.952 -160.176
   54.957 -160.182   54.960 -160.184   54.962 -160.188   54.964 -160.189
   54.972 -160.164   54.975 -160.164   54.975 -160.163   54.978 -160.162
