
 GRID FILE: $HDS/96040800_ngm211.gem                                                

 GRID NAVIGATION: 
     PROJECTION:          LCC                 
     ANGLES:                25.0   -95.0    25.0
     GRID SIZE:           93  65
     LL CORNER:              12.19   -133.46
     UR CORNER:              57.29    -49.38

 GRID ANALYSIS BLOCK: 
      UNKNOWN ANALYSIS TYPE 

 Number of grids in file:   964

 Maximum number of grids in file:   1500

  NUM       TIME1              TIME2           LEVL1 LEVL2  VCORD PARM
  312     960408/0000F012                        200         PRES OMEGA       
  313     960408/0000F012                        150         PRES TMPK        
  314     960408/0000F012                        150         PRES RELH        
  315     960408/0000F012                        150         PRES HGHT        
  316     960408/0000F012                        150         PRES UREL        
  317     960408/0000F012                        150         PRES VREL        
  318     960408/0000F012                        150         PRES OMEGA       
  319     960408/0000F012                        100         PRES TMPK        
  320     960408/0000F012                        100         PRES RELH        
  321     960408/0000F012                        100         PRES HGHT        
  322     960408/0000F012                        100         PRES UREL        
  323     960408/0000F012                        100         PRES VREL        
  324     960408/0000F012                        100         PRES OMEGA       
  325     960408/0000F012                          0         TROP PRES        
  326     960408/0000F012                          0         TROP TMPK        
  327     960408/0000F012                          0         TROP UREL        
  328     960408/0000F012                          0         TROP VREL        
  329     960408/0000F018                          0  10000  SGMA PWTR        
  330     960408/0000F018                          0         PRES PMSL        
  331     960408/0000F018                          0         PRES PRES        
  332     960408/0000F018                          0         PRES C06M        
  333     960408/0000F018                          0         PRES P06M        
  334     960408/0000F018                       1000         PRES TMPK        
  335     960408/0000F018                       1000         PRES RELH        
  336     960408/0000F018                       1000         PRES HGHT        
  337     960408/0000F018                       1000         PRES UREL        
  338     960408/0000F018                       1000         PRES VREL        
  339     960408/0000F018                        950         PRES TMPK        
  340     960408/0000F018                        950         PRES RELH        
  341     960408/0000F018                        950         PRES HGHT        
  342     960408/0000F018                        950         PRES UREL        
  343     960408/0000F018                        950         PRES VREL        
  344     960408/0000F018                        900         PRES TMPK        
  345     960408/0000F018                        900         PRES RELH        
  346     960408/0000F018                        900         PRES UREL        
  347     960408/0000F018                        900         PRES VREL        
  348     960408/0000F018                        850         PRES TMPK        
  349     960408/0000F018                        850         PRES RELH        
  350     960408/0000F018                        850         PRES HGHT        
  351     960408/0000F018                        850         PRES UREL        
