
 GRID FILE: $HDS/96040800_eta.gem                                                   

 GRID NAVIGATION: 
     PROJECTION:          LCC                 
     ANGLES:                25.0   -95.0    25.0
     GRID SIZE:           93  65
     LL CORNER:              12.19   -133.46
     UR CORNER:              57.29    -49.38

 GRID ANALYSIS BLOCK: 
      UNKNOWN ANALYSIS TYPE 

 Number of grids in file:  1392

 Maximum number of grids in file:   1500

  NUM       TIME1              TIME2           LEVL1 LEVL2  VCORD PARM
    1     960408/0000F000                          0  10000  SGMA PWTR        
    2     960408/0000F000                       9700  9900   SGMA LIFT        
    3     960408/0000F000                       9700  10000  SGMA TMPK        
    4     960408/0000F000                       9700  10000  SGMA RELH        
    5     960408/0000F000                       9700  10000  SGMA UREL        
    6     960408/0000F000                       9700  10000  SGMA VREL        
    7     960408/0000F000                       9400  9700   SGMA TMPK        
    8     960408/0000F000                       9400  9700   SGMA RELH        
    9     960408/0000F000                       9400  9700   SGMA UREL        
   10     960408/0000F000                       9400  9700   SGMA VREL        
   11     960408/0000F000                       9100  9400   SGMA TMPK        
   12     960408/0000F000                       9100  9400   SGMA RELH        
   13     960408/0000F000                       9100  9400   SGMA UREL        
   14     960408/0000F000                       9100  9400   SGMA VREL        
  313     960408/0000F012                       9700  10000  SGMA RELH        
  314     960408/0000F012                       9700  10000  SGMA UREL        
  315     960408/0000F012                       9700  10000  SGMA VREL        
  316     960408/0000F012                       9400  9700   SGMA TMPK        
  317     960408/0000F012                       9400  9700   SGMA RELH        
  318     960408/0000F012                       9400  9700   SGMA UREL        
  319     960408/0000F012                       9400  9700   SGMA VREL        
  320     960408/0000F012                       9100  9400   SGMA TMPK        
  321     960408/0000F012                       9100  9400   SGMA RELH        
  322     960408/0000F012                       9100  9400   SGMA UREL        
  323     960408/0000F012                       9100  9400   SGMA VREL        
  324     960408/0000F012                       8800  9100   SGMA TMPK        
  325     960408/0000F012                       8800  9100   SGMA RELH        
  326     960408/0000F012                       8800  9100   SGMA UREL        
  327     960408/0000F012                       8800  9100   SGMA VREL        
  328     960408/0000F012                       8500  8800   SGMA TMPK        
  329     960408/0000F012                       8500  8800   SGMA RELH        
  330     960408/0000F012                       8500  8800   SGMA UREL        
  331     960408/0000F012                       8500  8800   SGMA VREL        
  332     960408/0000F012                       8400  9800   SGMA LFT4        
  333     960408/0000F012                       8400  9800   SGMA CAPE        
  334     960408/0000F012                       8400  9800   SGMA CINS        
  335     960408/0000F012                       3000  0      HGHT HELC        
  336     960408/0000F012                         10         HGHT UREL        
  337     960408/0000F012                         10         HGHT VREL        
  338     960408/0000F012                          2         HGHT TMPK        
  339     960408/0000F012                          2         HGHT RELH        
  340     960408/0000F012                          0         PRES PRES        
  341     960408/0000F012                          0         PRES P12M        
  342     960408/0000F012                          0         PRES C12M        
  343     960408/0000F012                          0         PRES EMSL        
  344     960408/0000F012                          0         PRES CAPE        
  345     960408/0000F012                          0         PRES CINS        
  346     960408/0000F012                       1000         PRES OMEGA       
  347     960408/0000F012                       1000         PRES HGHT        
  348     960408/0000F012                       1000         PRES TMPK        
  349     960408/0000F012                       1000         PRES UREL        
  350     960408/0000F012                       1000         PRES VREL        
  351     960408/0000F012                       1000         PRES RELH        
  352     960408/0000F012                       1000         PRES AVOR        
  353     960408/0000F012                        950         PRES OMEGA       
  354     960408/0000F012                        950         PRES HGHT        
  355     960408/0000F012                        950         PRES TMPK        
  356     960408/0000F012                        950         PRES UREL        
  357     960408/0000F012                        950         PRES VREL        
  358     960408/0000F012                        950         PRES RELH        
  359     960408/0000F012                        900         PRES OMEGA       
  360     960408/0000F012                        900         PRES HGHT        
  361     960408/0000F012                        900         PRES TMPK        
  362     960408/0000F012                        900         PRES UREL        
  363     960408/0000F012                        900         PRES VREL        
  364     960408/0000F012                        900         PRES RELH        
  365     960408/0000F012                        850         PRES OMEGA       
  366     960408/0000F012                        850         PRES HGHT        
  367     960408/0000F012                        850         PRES TMPK        
  368     960408/0000F012                        850         PRES UREL        
  369     960408/0000F012                        850         PRES VREL        
  370     960408/0000F012                        850         PRES RELH        
  371     960408/0000F012                        850         PRES AVOR        
  372     960408/0000F012                        800         PRES OMEGA       
  373     960408/0000F012                        800         PRES HGHT        
  374     960408/0000F012                        800         PRES TMPK        
  375     960408/0000F012                        800         PRES UREL        
  376     960408/0000F012                        800         PRES VREL        
  377     960408/0000F012                        800         PRES RELH        
  378     960408/0000F012                        750         PRES OMEGA       
  379     960408/0000F012                        750         PRES HGHT        
  380     960408/0000F012                        750         PRES TMPK        
  381     960408/0000F012                        750         PRES UREL        
  382     960408/0000F012                        750         PRES VREL        
  383     960408/0000F012                        750         PRES RELH        
  384     960408/0000F012                        700         PRES OMEGA       
  385     960408/0000F012                        700         PRES HGHT        
  386     960408/0000F012                        700         PRES TMPK        
  387     960408/0000F012                        700         PRES UREL        
  388     960408/0000F012                        700         PRES VREL        
  389     960408/0000F012                        700         PRES RELH        
  390     960408/0000F012                        700         PRES AVOR        
  391     960408/0000F012                        650         PRES OMEGA       
  392     960408/0000F012                        650         PRES HGHT        
  393     960408/0000F012                        650         PRES TMPK        
  394     960408/0000F012                        650         PRES UREL        
  395     960408/0000F012                        650         PRES VREL        
  396     960408/0000F012                        650         PRES RELH        
  397     960408/0000F012                        600         PRES OMEGA       
  398     960408/0000F012                        600         PRES HGHT        
  399     960408/0000F012                        600         PRES TMPK        
  400     960408/0000F012                        600         PRES UREL        
  401     960408/0000F012                        600         PRES VREL        
  402     960408/0000F012                        600         PRES RELH        
  403     960408/0000F012                        550         PRES OMEGA       
  404     960408/0000F012                        550         PRES HGHT        
  405     960408/0000F012                        550         PRES TMPK        
  406     960408/0000F012                        550         PRES UREL        
  407     960408/0000F012                        550         PRES VREL        
  408     960408/0000F012                        550         PRES RELH        
  409     960408/0000F012                        500         PRES OMEGA       
  410     960408/0000F012                        500         PRES HGHT        
  411     960408/0000F012                        500         PRES TMPK        
  412     960408/0000F012                        500         PRES UREL        
  413     960408/0000F012                        500         PRES VREL        
  414     960408/0000F012                        500         PRES RELH        
  415     960408/0000F012                        500         PRES AVOR        
  416     960408/0000F012                        450         PRES OMEGA       
  417     960408/0000F012                        450         PRES HGHT        
  418     960408/0000F012                        450         PRES TMPK        
  419     960408/0000F012                        450         PRES UREL        
  420     960408/0000F012                        450         PRES VREL        
  421     960408/0000F012                        450         PRES RELH        
  422     960408/0000F012                        400         PRES OMEGA       
  423     960408/0000F012                        400         PRES HGHT        
  424     960408/0000F012                        400         PRES TMPK        
  425     960408/0000F012                        400         PRES UREL        
  426     960408/0000F012                        400         PRES VREL        
  427     960408/0000F012                        400         PRES RELH        
  428     960408/0000F012                        350         PRES OMEGA       
  429     960408/0000F012                        350         PRES HGHT        
  430     960408/0000F012                        350         PRES TMPK        
  431     960408/0000F012                        350         PRES UREL        
  432     960408/0000F012                        350         PRES VREL        
  433     960408/0000F012                        350         PRES RELH        
  434     960408/0000F012                        300         PRES OMEGA       
  435     960408/0000F012                        300         PRES HGHT        
  436     960408/0000F012                        300         PRES TMPK        
  437     960408/0000F012                        300         PRES UREL        
  438     960408/0000F012                        300         PRES VREL        
  439     960408/0000F012                        300         PRES RELH        
  440     960408/0000F012                        250         PRES OMEGA       
  441     960408/0000F012                        250         PRES HGHT        
  442     960408/0000F012                        250         PRES TMPK        
